,p_val,avg_logFC,pct.1,pct.2,p_val_adj
Pak1ip1,2.28387894297742e-10,-0.0323618696613219,0.24,0.28,3.09260047668572e-06
Rps24,2.33230314178868e-10,-0.0352526791497665,1,1,3.15817168429605e-06
Rpl23a,2.35004071976637e-10,0.0666761293217489,0.515,0.493,3.18219013863564e-06
Txndc11,2.38130649533899e-10,-0.0275376707642435,0.107,0.136,3.22452712533852e-06
Btg1,2.43862237033144e-10,0.0573812196983552,0.92,0.913,3.3021385516658e-06
Rnf187,2.44798830718228e-10,-0.0383307097196937,0.442,0.492,3.31482096675553e-06
Strn4,2.45527701042611e-10,-0.028606135435288,0.128,0.16,3.324690599818e-06
Ufc1,2.46987545132874e-10,-0.031380778370211,0.265,0.306,3.34445834864424e-06
Crip1,2.48452841703867e-10,-0.0845612830577728,0.44,0.485,3.36429992951207e-06
Plekhj1,2.52931331294384e-10,-0.0354808816425492,0.232,0.271,3.42494315705726e-06
Psmd6,2.59235147040344e-10,-0.031939645173306,0.203,0.24,3.5103031260733e-06
Washc4,2.64269703464928e-10,-0.0244180092945053,0.105,0.134,3.57847605461859e-06
Mllt3,2.65014276471095e-10,-0.0309447530981634,0.19,0.228,3.58855831769509e-06
2810454H06Rik,2.68916190545201e-10,0.0210789838061204,0.067,0.047,3.64139413617257e-06
Etfdh,2.72092345484283e-10,-0.0243348678807313,0.101,0.129,3.68440245020268e-06
Pcgf6,2.74704633532089e-10,-0.0267675430667976,0.075,0.099,3.71977544265802e-06
Lysmd3,2.76075874641155e-10,-0.0269639592257991,0.084,0.11,3.73834341851587e-06
Eml4,2.78227256441727e-10,-0.0334194762810272,0.136,0.167,3.76747527947743e-06
Ccdc59,2.81191050442609e-10,-0.0320703323380613,0.262,0.304,3.80760801404336e-06
Nampt,3.02680302832101e-10,-0.0211602848575703,0.052,0.074,4.09859398064948e-06
Slc25a39,3.04744620996231e-10,-0.0310663075668901,0.16,0.193,4.12654691290997e-06
Usp14,3.07875401358688e-10,-0.0277933438271816,0.125,0.155,4.16894080979799e-06
Papd4,3.08060377779236e-10,-0.0297995319246638,0.162,0.196,4.17144557550863e-06
Ndufb7,3.10461006529463e-10,-0.0319798533221539,0.27,0.312,4.20395248941546e-06
Mpdu1,3.236446762562e-10,-0.0325541394597356,0.173,0.207,4.38247256118521e-06
Luc7l,3.26224382610039e-10,-0.0322252400679897,0.211,0.249,4.41740436492254e-06
Bud31,3.28394695880418e-10,-0.029593065860779,0.169,0.204,4.44679257691675e-06
Ifi203,3.30389532317687e-10,-0.0399598072399478,0.179,0.213,4.47380465711379e-06
Bnip3l,3.31194367537436e-10,-0.0420294293373459,0.484,0.534,4.48470293082442e-06
Swt1,3.31883870578696e-10,-0.0326586249863221,0.157,0.191,4.49403949150612e-06
Sart3,3.32386105533688e-10,-0.026552858262459,0.132,0.163,4.50084025503167e-06
Ppa1,3.4608674744598e-10,-0.0282425129401648,0.114,0.144,4.68636064716602e-06
Insig1,3.73935541415985e-10,-0.0382224101979424,0.138,0.169,5.06346116631385e-06
Slmap,3.84018166188771e-10,-0.0264440837688505,0.116,0.146,5.19998998836215e-06
Isy1,3.86732430706161e-10,-0.0329959217532678,0.175,0.209,5.23674384419213e-06
Map2k2,3.89921701504898e-10,-0.0328279768834538,0.333,0.379,5.27992976007782e-06
Ppm1g,4.00832695176564e-10,-0.0343653435661955,0.304,0.346,5.42767552538585e-06
Rps14,4.01184142846534e-10,0.0402825750294558,0.994,0.995,5.43243447828491e-06
Acsl5,4.04488246528718e-10,-0.0271064900497164,0.102,0.13,5.47717534624538e-06
Bap1,4.13937502659535e-10,-0.0267239628800442,0.139,0.171,5.60512772351276e-06
Nubp1,4.26661224946987e-10,-0.0317801189054123,0.207,0.244,5.77741964700715e-06
Nol7,4.33281190540103e-10,-0.0476592315288736,0.44,0.483,5.86706060110353e-06
Phf3,4.3535955739111e-10,-0.0357061796596263,0.346,0.39,5.89520376663302e-06
Snx3,4.50503652550654e-10,-0.0328908994526366,0.422,0.472,6.1002699591884e-06
Apex1,4.51924143170474e-10,-0.0343034134649397,0.182,0.217,6.11950482267139e-06
Cnot4,4.55659993393459e-10,-0.0310737640065784,0.201,0.237,6.17009197054083e-06
Tpgs1,4.55960020120698e-10,-0.0299216631547976,0.114,0.143,6.17415463245438e-06
Txlna,4.74178478662254e-10,-0.0271178467318606,0.106,0.135,6.42085077956559e-06
Prpf18,4.98792844931633e-10,-0.0238632880588744,0.087,0.114,6.75415391321924e-06
Zufsp,5.09035596512631e-10,-0.02715564468908,0.109,0.138,6.89285101237753e-06
Prkacb,5.13326283607497e-10,-0.0319301555322176,0.177,0.212,6.95095120632911e-06
Vps28,5.13796126615025e-10,-0.0347532279941035,0.313,0.355,6.95731335049406e-06
Hmgb2,5.23163502466741e-10,-0.0461587371839116,0.385,0.433,7.08415698690214e-06
Zfp292,5.35569440989966e-10,-0.0344187957740666,0.275,0.316,7.25214580044512e-06
Gmps,5.35693528260485e-10,-0.0285194895333582,0.202,0.239,7.25382606617522e-06
Ttc3,5.56980023673985e-10,-0.0333897290914782,0.299,0.343,7.54206650056943e-06
Tbc1d10a,5.70914900987679e-10,-0.0257423818425522,0.12,0.15,7.73075867427416e-06
Zfand6,5.73447395005025e-10,-0.0335239807710953,0.23,0.268,7.76505117576305e-06
Rp9,6.02089370875052e-10,-0.0397484405090421,0.417,0.464,8.15289217101908e-06
Pla2g16,6.02486328933296e-10,-0.024983378555006,0.079,0.103,8.15826738008576e-06
Map4k2,6.08162406644009e-10,-0.0325452278432933,0.233,0.272,8.23512714836652e-06
Ptbp2,6.20830583439374e-10,-0.0208201224337807,0.056,0.078,8.40666693035257e-06
Igtp,6.24247997197653e-10,-0.0446651536674572,0.244,0.282,8.45294213005342e-06
Sla2,6.27331260078484e-10,-0.0339936445456265,0.31,0.355,8.49469259272275e-06
Tes,6.36161566978721e-10,-0.038137920207018,0.288,0.328,8.61426377845886e-06
Zzz3,6.47627399515292e-10,-0.0292316562176579,0.107,0.135,8.76952261683657e-06
Mkrn1,6.48159597189821e-10,-0.0291695336126839,0.322,0.369,8.77672910554737e-06
Ptpn11,6.63059164910581e-10,-0.0302811961470135,0.116,0.145,8.97848415205418e-06
Lamtor1,6.66835206882945e-10,-0.0287317285301069,0.18,0.215,9.02961553640196e-06
Sat1,6.76233391188029e-10,-0.0332859052910147,0.23,0.269,9.1568763500771e-06
Slc2a1,6.76577711227479e-10,-0.0253410312654423,0.095,0.122,9.1615387877313e-06
Asf1a,6.85100449340927e-10,-0.0333068796985798,0.247,0.286,9.27694518452549e-06
Irf2bpl,7.05402597834326e-10,-0.0353031316551835,0.192,0.227,9.55185657727461e-06
Npepl1,7.14532462065835e-10,-0.0242580150360139,0.093,0.119,9.67548406883347e-06
Hist3h2ba,7.4527425133454e-10,0.0384065243652153,0.183,0.151,1.0091758637321e-05
Ppdpf,7.76625718449885e-10,-0.039214130841513,0.337,0.379,1.05162888535299e-05
Gata3,7.8796290189561e-10,0.0358295451469721,0.112,0.087,1.06698056545685e-05
Isg20l2,7.90623722479389e-10,-0.0287804863577124,0.158,0.191,1.07058358260934e-05
Znhit3,8.48879451236953e-10,-0.0229970777774028,0.082,0.107,1.14946766491996e-05
2410002F23Rik,8.62107613659733e-10,-0.0294028255088905,0.131,0.162,1.16737991965664e-05
Gpbp1,8.6312594665699e-10,-0.0327549809227884,0.319,0.364,1.16875884436823e-05
Esco1,8.66311757616374e-10,-0.0316093865320659,0.153,0.185,1.17307275098833e-05
Limk1,8.78000752925932e-10,-0.0206815738909245,0.048,0.068,1.188900819537e-05
Pno1,8.94505003808708e-10,-0.0238115298461814,0.102,0.13,1.21124922565737e-05
Gde1,8.94510504740291e-10,-0.0249525209713772,0.101,0.129,1.21125667446883e-05
Ifit3,8.9715561889996e-10,-0.0355652855707159,0.025,0.04,1.21483842355244e-05
Rtraf,9.06617148196744e-10,-0.0380350585560757,0.462,0.509,1.22765028037321e-05
Stat4,9.07879350910286e-10,-0.0280584315468246,0.141,0.173,1.22935942906762e-05
Numa1,9.08631759609508e-10,-0.031602134179909,0.186,0.221,1.23037826568724e-05
Nsd1,9.13675524772663e-10,-0.0342895939248949,0.223,0.261,1.23720802809466e-05
Wdr48,9.29547995315982e-10,-0.0217951901008927,0.089,0.115,1.25870094045737e-05
Ccm2,9.44958626599987e-10,-0.0386837190191471,0.271,0.311,1.27956847627904e-05
Polr2j,9.58435556256514e-10,-0.0313847737691098,0.156,0.189,1.29781758672695e-05
Rexo2,9.66385945222175e-10,-0.0334298390318414,0.2,0.236,1.30858320842535e-05
Tmem55b,9.74682681270618e-10,-0.0278955486173359,0.125,0.155,1.31981781870854e-05
Guk1,9.83097004937265e-10,-0.025585041519156,0.116,0.145,1.33121165438555e-05
Osgep,9.86779003482107e-10,-0.026480327861304,0.136,0.167,1.33619744861512e-05
Eif4e3,1.02361397524358e-09,-0.0363834617526841,0.247,0.285,1.38607568387734e-05
Sgms1,1.02962713151779e-09,-0.0200954712379935,0.037,0.055,1.39421809878824e-05
Ing4,1.09068558331032e-09,-0.0263891169166641,0.124,0.154,1.47689734836051e-05
Nosip,1.1172675297301e-09,-0.0286381635773515,0.148,0.179,1.51289196200752e-05
Ptbp3,1.12111885269445e-09,-0.0351805855805595,0.319,0.36,1.51810703843355e-05
Usp22,1.1512629244471e-09,-0.0235426252628267,0.123,0.153,1.55892512599381e-05
Bcl2l13,1.15477139300525e-09,-0.0230416389984381,0.088,0.114,1.5636759432684e-05
Bin1,1.16158465503672e-09,-0.0293131954733195,0.2,0.236,1.57290178138523e-05
Tubb2a,1.17116614564496e-09,-0.0797084383174339,0.433,0.476,1.58587607781784e-05
Ndufa1,1.19792768198615e-09,-0.0331223046213695,0.415,0.462,1.62211387417744e-05
D030056L22Rik,1.21205328618539e-09,-0.0275301513861549,0.121,0.15,1.64124135482363e-05
Ptpa,1.23819453773778e-09,-0.0299798998423998,0.191,0.227,1.67663922355073e-05
4930523C07Rik,1.24645427830525e-09,-0.0324734182235419,0.179,0.212,1.68782373825315e-05
Slc9a3r1,1.29395219874579e-09,-0.0367125063580199,0.389,0.435,1.75214067232168e-05
Ndufb2,1.30537796093211e-09,-0.0308224039564384,0.25,0.289,1.76761229689816e-05
Fam53c,1.31224418495857e-09,-0.0203839601017165,0.056,0.078,1.7769098508524e-05
Itpk1,1.31638697211729e-09,-0.0233578740801384,0.086,0.112,1.78251959894403e-05
Cggbp1,1.31665004553677e-09,-0.032981029055822,0.242,0.28,1.78287582666134e-05
Esyt2,1.37119989976126e-09,0.0288473395587754,0.129,0.102,1.85674178426672e-05
Cir1,1.41058424540279e-09,-0.0232195838106156,0.166,0.2,1.91007212669992e-05
Cenpw,1.41869260049748e-09,-0.021002054696193,0.059,0.081,1.92105165033364e-05
Stx5a,1.45288351192952e-09,-0.0279723960680515,0.211,0.249,1.96734956350376e-05
Med4,1.46101817909905e-09,-0.0277398423554112,0.186,0.221,1.97836471631803e-05
Cnot7,1.46768561771516e-09,-0.0263495294812564,0.144,0.175,1.9873930949481e-05
Pcf11,1.47272990795481e-09,-0.0277269514219596,0.126,0.156,1.99422356836161e-05
Zdhhc4,1.53810149196849e-09,-0.0252415192860127,0.111,0.139,2.08274323027453e-05
Nipbl,1.55102342742886e-09,-0.0335622079319702,0.396,0.443,2.10024082308142e-05
Parl,1.55643132862752e-09,-0.0288940560033708,0.144,0.175,2.10756366209453e-05
Rab18,1.58449633334209e-09,-0.028579164020018,0.181,0.215,2.14556648497852e-05
B9d2,1.58845746933776e-09,-0.0265423894022641,0.121,0.151,2.15093025923025e-05
Fam98b,1.59591816432933e-09,-0.0215990324707661,0.089,0.115,2.16103278631835e-05
Sec61a1,1.60403913555105e-09,-0.0344779857753681,0.264,0.303,2.17202939344968e-05
Tmed4,1.61887613754765e-09,-0.0251329935314117,0.097,0.123,2.19212017785327e-05
Ssr3,1.64716042757601e-09,-0.0298946742555786,0.26,0.301,2.23041993498067e-05
Tet3,1.67892855778573e-09,-0.0288456011867362,0.139,0.169,2.27343716009765e-05
Usp25,1.69447810512064e-09,-0.0312773669220655,0.164,0.196,2.29449280214385e-05
Ranbp1,1.69505326782504e-09,-0.0345396793019721,0.278,0.318,2.29527162996189e-05
Map3k2,1.70902956878718e-09,-0.0305158086449804,0.157,0.189,2.31419693909472e-05
Cdt1,1.72214699586194e-09,-0.0309147810953421,0.14,0.17,2.33195924709665e-05
Mtdh,1.72451555666734e-09,-0.0370062522167034,0.352,0.395,2.33516651528325e-05
Gmnn,1.73458001048814e-09,-0.0232262669090665,0.075,0.099,2.34879479220199e-05
Zfpl1,1.75479872492805e-09,-0.0203565572727121,0.055,0.076,2.37617295342507e-05
Lef1,1.84267078633264e-09,-0.0428482207506338,0.672,0.705,2.49516051177303e-05
Ywhae,1.8486169509349e-09,-0.0346990048323376,0.443,0.493,2.50321221326095e-05
Rinl,1.85775778236261e-09,0.0455356896756453,0.297,0.263,2.51558981309721e-05
Tcf25,1.86266030522731e-09,-0.0353324488684188,0.442,0.491,2.5222283193083e-05
Slc25a4,1.89057097026334e-09,-0.0397350461479409,0.449,0.496,2.56002215083358e-05
Abhd16a,1.95908584079128e-09,-0.0268849371114123,0.115,0.144,2.65279813701547e-05
Tgfb1,1.97613003494318e-09,-0.038057927438592,0.317,0.359,2.67587768031656e-05
Spcs1,1.97685254967791e-09,-0.0349605012355674,0.446,0.491,2.67685603751886e-05
Hist1h3e,2.00028320079003e-09,0.0328527668538518,0.113,0.088,2.70858348218977e-05
Serp1,2.00682741933426e-09,-0.0364396995286427,0.329,0.371,2.71744500852052e-05
Gfi1,2.03039038889157e-09,0.032778000344742,0.118,0.092,2.74935162559808e-05
Etaa1,2.06114145438174e-09,-0.0241289249686429,0.094,0.12,2.79099164337831e-05
Cops2,2.07470670439336e-09,-0.0299000247661524,0.205,0.24,2.80936034841904e-05
Ppp3r1,2.12188285708102e-09,-0.0273510840519099,0.222,0.26,2.8732415767734e-05
Syt13,2.15122127672489e-09,-0.0371230906504734,0.093,0.119,2.91296873081318e-05
Pkm,2.16247270903507e-09,-0.0461870940653328,0.7,0.734,2.92820429530439e-05
Adipor2,2.24872759379123e-09,-0.0263037989670435,0.12,0.149,3.0450020347527e-05
Usp12,2.26892003666923e-09,-0.0211012404697197,0.049,0.069,3.07234462165381e-05
Cdk12,2.2852251205232e-09,-0.0271592745193159,0.119,0.147,3.09442333570047e-05
Prcc,2.34893286206648e-09,-0.028328457548655,0.161,0.194,3.18068998852422e-05
Gm14085,2.37337845232689e-09,-0.0234128634488742,0.052,0.072,3.21379176229584e-05
Tpd52l2,2.39737946522918e-09,-0.0263310290630271,0.146,0.177,3.24629153386683e-05
Herc2,2.42166048417278e-09,-0.0304083736523754,0.157,0.189,3.27917046161836e-05
Ppat,2.46150572182097e-09,-0.0255582305210027,0.098,0.124,3.33312489791778e-05
Bag1,2.46432993605324e-09,-0.0333140089500056,0.266,0.304,3.33694916640969e-05
U2surp,2.52463365683764e-09,-0.0335545608779179,0.305,0.346,3.41860643472385e-05
Rpn2,2.52782573874372e-09,-0.0340886899383177,0.278,0.316,3.42292883283287e-05
Nutf2,2.54477745593638e-09,-0.0318894228149431,0.248,0.287,3.44588315308345e-05
Mrps11,2.58331380365868e-09,-0.0244309352888993,0.097,0.123,3.49806522153422e-05
Gadd45b,2.62915178551156e-09,-0.0359980953712002,0.188,0.223,3.56013443276121e-05
Ppp2r2a,2.70456449375643e-09,-0.0310778151440872,0.3,0.342,3.66225078099558e-05
Ndufa8,2.71983115595427e-09,-0.0326427495109397,0.269,0.307,3.68292336827768e-05
Fam50a,2.78969288089504e-09,-0.0286874761629257,0.157,0.189,3.77752313001997e-05
Tarbp2,2.79367778323119e-09,-0.0224501921410307,0.082,0.107,3.78291908627335e-05
Fbxw2,2.7955880138247e-09,-0.0295879730924226,0.24,0.277,3.78550572952002e-05
Akr1b3,2.8392034217104e-09,-0.0383200834724757,0.408,0.453,3.84456535333806e-05
Creld2,2.87477456501976e-09,-0.0212693836645699,0.07,0.093,3.89273223849325e-05
Baz2a,2.88373285597402e-09,-0.0298069368386833,0.165,0.197,3.90486266027443e-05
Txnl1,2.97116595404481e-09,-0.0321553855664918,0.281,0.32,4.02325581837208e-05
Med11,2.98551518494187e-09,-0.0262492497601606,0.084,0.108,4.04268611192978e-05
Tnfaip3,3.08060827171225e-09,-0.0511494578542184,0.299,0.335,4.17145166072556e-05
Map2k4,3.10070915958379e-09,-0.0237006059127725,0.095,0.121,4.19867027299241e-05
H2-Ke6,3.13125353981892e-09,-0.030331523544429,0.195,0.229,4.24003041826881e-05
Srgn,3.29550699788845e-09,-0.0413783857034911,0.599,0.644,4.46244602584074e-05
Nol8,3.33522768122e-09,-0.0254244334216461,0.098,0.124,4.51623180314e-05
Retreg2,3.43883086115496e-09,-0.0301324379419861,0.189,0.223,4.65652086908993e-05
Atg4b,3.47204961196604e-09,-0.0261726409478334,0.131,0.16,4.70150237956321e-05
Spr,3.48972688036674e-09,-0.0262512254740423,0.101,0.127,4.7254391687046e-05
Drg1,3.53568271986593e-09,-0.0283309849346625,0.206,0.242,4.78766797097046e-05
Rps27l,3.57117486093952e-09,-0.0283469261473823,0.196,0.23,4.8357278791982e-05
Dpm2,3.58171535886404e-09,-0.0249712579055322,0.105,0.132,4.8500007674378e-05
Mppe1,3.61060914049622e-09,-0.0305632822657458,0.137,0.166,4.88912583714593e-05
Far1,3.62362185943791e-09,-0.0251463938484633,0.098,0.124,4.90674635986487e-05
Mcm3,3.63857628924693e-09,-0.0361150955016611,0.132,0.162,4.92699615326926e-05
Carhsp1,3.74313999015269e-09,-0.0204338153443631,0.054,0.074,5.06858586066575e-05
Zpr1,3.87438754650301e-09,-0.0276080392383111,0.135,0.165,5.24630817671972e-05
Tank,3.93971851067055e-09,-0.0323924576229918,0.143,0.172,5.334772835299e-05
Noc4l,3.95992997792013e-09,-0.0247028375576585,0.106,0.133,5.36214118310164e-05
Chuk,4.32493385598022e-09,-0.0244163406615881,0.085,0.109,5.85639293438281e-05
Tln1,4.35438946477989e-09,-0.035019210592097,0.39,0.435,5.89627877425845e-05
Scd2,4.38342853878842e-09,-0.0321562235183286,0.109,0.136,5.9356005843734e-05
Stk38,4.40046207810168e-09,-0.0369746166033891,0.275,0.312,5.95866569995749e-05
Galnt10,4.45583410943223e-09,-0.0275645167146525,0.135,0.165,6.03364496758218e-05
1810013L24Rik,4.45648062336183e-09,0.0275185650338666,0.113,0.089,6.03452041209425e-05
Cspp1,4.55620788831179e-09,-0.023113880356597,0.085,0.11,6.169561101563e-05
Golph3,4.68259248328229e-09,-0.0294676847928544,0.199,0.233,6.34069848161255e-05
Surf4,4.68914658049884e-09,-0.0324597857917934,0.245,0.282,6.34957338465349e-05
Brix1,4.75266017601677e-09,-0.0307508504626531,0.194,0.227,6.43557714434431e-05
Cenpa,4.82578921212741e-09,-0.0209184288150647,0.117,0.145,6.53460117214173e-05
Sf3b4,4.84986715441886e-09,-0.0271846244351376,0.274,0.314,6.56720511379858e-05
Atic,4.99842770315792e-09,-0.0316307882903173,0.212,0.247,6.76837095284614e-05
Emc6,5.02872555981997e-09,-0.030857870957797,0.237,0.274,6.80939728055223e-05
Pin1,5.27498544906201e-09,-0.027267898183441,0.189,0.223,7.14285779657487e-05
Anapc16,5.28835363355858e-09,-0.027713268817339,0.206,0.242,7.16095965520167e-05
Slc30a9,5.39142758412227e-09,-0.0230744100679773,0.083,0.107,7.30053209165996e-05
Smc6,5.48167483416313e-09,-0.036150503902437,0.32,0.36,7.42273589294029e-05
Hist1h1a,5.69730107854719e-09,0.0283108464238442,0.091,0.069,7.71471539046075e-05
Baiap2,5.74136978528151e-09,-0.0299430082437387,0.138,0.168,7.7743888262497e-05
Serinc3,5.80253716740422e-09,-0.0292613640340116,0.226,0.263,7.85721557838206e-05
Prmt1,5.8415566873379e-09,-0.0367297889411228,0.351,0.392,7.91005191032425e-05
Ttc7,5.84453601317671e-09,-0.0247301001869299,0.094,0.119,7.91408621544258e-05
Vat1,5.94808057575584e-09,-0.0214293729787861,0.065,0.086,8.05429590763098e-05
Sla,5.96539503680221e-09,0.0627306220082795,0.449,0.417,8.07774141933387e-05
Gabarapl2,6.07293779041675e-09,-0.0339011971727011,0.43,0.478,8.22336506200332e-05
Abce1,6.3227948684249e-09,-0.0276730035326843,0.173,0.205,8.56169653133416e-05
Uba2,6.52445019386625e-09,-0.0303905732309154,0.295,0.335,8.83475800751429e-05
Ly6c2,6.56220065577172e-09,0.108199214130747,0.048,0.032,8.88587590798048e-05
Gsn,6.5737578837168e-09,-0.0285269049482533,0.325,0.37,8.90152555034092e-05
Pop5,6.77413224587708e-09,-0.0305833259383131,0.292,0.332,9.17285247414216e-05
Hspe1,6.82045349492319e-09,0.066681480919726,0.757,0.73,9.2355760774755e-05
Vamp8,6.85674164591487e-09,-0.0305700810786729,0.179,0.211,9.28471386273332e-05
D8Ertd738e,6.88268625752973e-09,-0.0344331165432498,0.504,0.551,9.31984546132101e-05
Slc50a1,7.27062048028248e-09,-0.0289507547789066,0.259,0.296,9.8451471923505e-05
Anapc11,7.48331039598948e-09,-0.0304735829902392,0.21,0.245,0.000101331506072094
Nop14,7.62161815714033e-09,-0.0267697050713144,0.129,0.157,0.000103204331465837
Hspd1,7.6524982194337e-09,-0.0290350337268609,0.495,0.549,0.000103622478389352
Trnt1,7.6823357383642e-09,-0.0250051612005194,0.096,0.121,0.00010402650823319
Actr1b,7.82116283800255e-09,-0.0272166977161342,0.146,0.176,0.000105906365989393
Cyc1,7.86302825820408e-09,-0.0306762867389562,0.275,0.313,0.000106473265644341
Mef2d,7.90417314847661e-09,-0.0309376058409279,0.198,0.232,0.000107030408603522
Polr2c,8.03364891520264e-09,-0.0287690462116142,0.182,0.215,0.000108783639960759
Stk16,8.12748750319421e-09,-0.0273247231944097,0.164,0.196,0.000110054308280753
Ensa,8.32215252528039e-09,-0.0244905893748643,0.101,0.126,0.000112690267344822
Atp6ap1,8.39231264571288e-09,-0.027235171041859,0.209,0.244,0.000113640305535598
Emid1,8.39531458938516e-09,-0.027890152119042,0.114,0.141,0.000113680954854864
Pitpnb,8.57623592085081e-09,-0.0244409336043098,0.128,0.156,0.000116130810604241
Pkp3,8.79799655005093e-09,-0.0246508432087101,0.12,0.148,0.00011913367128424
Kat5,8.85758886309702e-09,-0.0224375740042222,0.078,0.101,0.000119940610795197
Neat1,8.94804035251683e-09,0.0374383840535104,0.162,0.135,0.00012116541441343
Rfc3,9.15224573370798e-09,-0.0240082062997756,0.062,0.083,0.00012393055948014
Rbm42,9.30285462037405e-09,-0.0272086449159802,0.337,0.38,0.000125969954414485
Rap1b,9.4550661537132e-09,-0.0452668718584379,0.606,0.649,0.000128031050787431
Chd9,9.57410571711798e-09,-0.0267655150198785,0.15,0.18,0.000129642965515495
Angel2,9.65368421685991e-09,-0.0279540382169665,0.142,0.172,0.0001307205379805
Qrich1,9.9821632000776e-09,-0.0336258197029692,0.192,0.225,0.000135168471892251
Fcf1,1.01206488583561e-08,-0.0262108879947193,0.175,0.207,0.000137043706191
Pcif1,1.02222548386323e-08,-0.0282046074853897,0.248,0.285,0.00013841955276992
Hes6,1.0342614359966e-08,-0.029514503057036,0.202,0.236,0.0001400493410483
Nfkbib,1.04592555158849e-08,-0.0273155030133118,0.164,0.195,0.000141628778940597
Nckap1l,1.05534241219583e-08,-0.0231185867594228,0.12,0.148,0.000142903916035437
Atp5b,1.08688553080602e-08,0.0439486275192118,0.834,0.821,0.000147175169726444
Phf12,1.09236210642178e-08,-0.0253694408523927,0.139,0.168,0.000147916752830573
Utp4,1.09490340441975e-08,-0.02223731017773,0.101,0.127,0.000148260869992478
Dek,1.1009254099519e-08,-0.0390744674758769,0.325,0.365,0.000149076309761587
Tbk1,1.14480820787602e-08,-0.0220306963172086,0.094,0.118,0.000155018479428492
Aurkaip1,1.19691105908901e-08,-0.0324098899010401,0.275,0.312,0.000162073726511243
Slc39a7,1.20211713094206e-08,-0.0265389953178806,0.161,0.192,0.000162778680700864
Fam174a,1.20315195714413e-08,-0.0238519200942175,0.083,0.106,0.000162918806516886
Rcbtb1,1.22762568810877e-08,-0.0236382314276721,0.085,0.108,0.000166232794426809
Dazap2,1.23001634646302e-08,-0.0328120248371013,0.458,0.508,0.000166556513474557
Hnrnpa2b1,1.23233762576526e-08,-0.0445255679846146,0.962,0.965,0.000166870837904874
Clcf1,1.24914395671861e-08,-0.0207789310244814,0.056,0.075,0.000169146583179267
Tmem9b,1.2506174227012e-08,-0.0254873599614565,0.177,0.21,0.000169346105207969
Sgta,1.25561187745188e-08,-0.0266728861642338,0.173,0.204,0.00017002240432576
Vdac3,1.26462482474829e-08,-0.0267032565658709,0.243,0.28,0.000171242847519166
Psmc3,1.26976608631383e-08,-0.0301662439554226,0.355,0.399,0.000171939025747755
Usp15,1.27226079871382e-08,-0.0273065201383816,0.183,0.215,0.000172276834753839
Nfkbil1,1.2941200006194e-08,-0.0229315706057363,0.076,0.098,0.000175236789283873
Bcap31,1.31629048730483e-08,-0.0301343556415137,0.348,0.389,0.000178238894885947
Supt4a,1.32071178253848e-08,-0.0390709115389143,0.65,0.697,0.000178837582473536
Cyld,1.32349455895119e-08,-0.0282174971426029,0.156,0.186,0.00017921439822758
Pcbp2,1.32985861333313e-08,-0.0344288050136117,0.964,0.97,0.00018007615483144
Tmem191c,1.35953545764924e-08,-0.0206903449860072,0.075,0.097,0.000184094696320283
Nubp2,1.36610486290564e-08,-0.0268818528920893,0.125,0.152,0.000184984259486052
Rasgrp1,1.38212606762578e-08,0.0627137908369066,0.458,0.43,0.000187153690817207
Gtpbp4,1.43128985138645e-08,-0.0324692665116875,0.251,0.286,0.00019381095877624
Tbxa2r,1.44135436366086e-08,-0.0430180529229546,0.235,0.268,0.000195173794383316
Cdadc1,1.49643894628628e-08,-0.0219241997277604,0.078,0.101,0.000202632797716625
Zdhhc3,1.53816651581919e-08,-0.0279541069351488,0.155,0.184,0.000208283127907077
Hdac3,1.54803236462322e-08,-0.025198694823639,0.129,0.157,0.00020961906249363
Stk17b,1.58108736798776e-08,-0.0582714918687116,0.682,0.702,0.000214095040499222
Stk4,1.63109553520062e-08,-0.0360406462109363,0.339,0.379,0.000220866646421516
mt-Nd1,1.65954901433319e-08,0.0650267425113004,0.534,0.523,0.000224719532030858
Rnmt,1.66487697948781e-08,-0.0255295120818745,0.115,0.141,0.000225440991792445
Cd24a,1.66502093461212e-08,0.0771727032096594,0.496,0.462,0.000225460484755827
Msh6,1.70463985877484e-08,-0.0251477287373565,0.09,0.114,0.0002308252832767
Hmgn1,1.71638812908277e-08,-0.0350183109930789,0.499,0.548,0.000232416116559098
Atp6v1c1,1.72078060046689e-08,-0.0262650586511743,0.138,0.167,0.000233010901109222
Gnptg,1.74644736584017e-08,-0.0278094983347668,0.137,0.165,0.000236486437808417
Pacsin1,1.74774543600586e-08,-0.0303243450891479,0.183,0.214,0.000236662209489553
Exosc8,1.86094644982373e-08,-0.0289935151568741,0.188,0.22,0.000251990758770632
Rab3gap1,1.98481643145668e-08,-0.0258510074030399,0.134,0.162,0.000268763992983549
Arfrp1,1.9926619363702e-08,-0.0277458844260849,0.153,0.183,0.000269826352803889
Ctsa,2.01446160725065e-08,-0.0291161111184746,0.241,0.276,0.000272778246237811
Mob1a,2.03547799513108e-08,-0.0252243936425363,0.105,0.13,0.0002756240753207
Cebpz,2.07675625065703e-08,-0.0361661584893186,0.3,0.337,0.000281213563901469
Rbm10,2.15472685370102e-08,-0.0247921235315825,0.154,0.184,0.000291771563259656
Txnrd1,2.16612224851617e-08,-0.0230727370405015,0.103,0.128,0.000293314613671574
